,Unnamed: 0,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
5,6,François Moubandje,"€ 18,596","€ 967,000","€ 987,565",D,28,Switzerland,Toulouse,Ligue 1,2018-2019
6,7,Jimmy Durmaz,"€ 18,404","€ 957,000","€ 977,352",F,29,Sweden,Toulouse,Ligue 1,2018-2019
7,8,Corentin Jean,"€ 14,135","€ 735,000","€ 750,631",F,22,France,Toulouse,Ligue 1,2018-2019
8,9,Firmin Mubele,"€ 14,000","€ 728,000","€ 743,482",F,24,Democratic Republic of Congo,Toulouse,Ligue 1,2018-2019
9,10,Mathieu Dossevi,"€ 13,808","€ 718,000","€ 733,269",F,30,Togo,Toulouse,Ligue 1,2018-2019
10,11,John Bostock,"€ 13,808","€ 718,000","€ 733,269",M,26,Trinidad and Tobago,Toulouse,Ligue 1,2018-2019
11,12,Christopher Jullien,"€ 13,635","€ 709,000","€ 724,078",D,25,France,Toulouse,Ligue 1,2018-2019
12,13,Aaron Leya Iseka,"€ 11,500","€ 598,000","€ 610,717",F,20,Belgium,Toulouse,Ligue 1,2018-2019
13,14,Gen Shoji,"€ 11,000","€ 572,000","€ 584,164",D,25,Japan,Toulouse,Ligue 1,2018-2019
14,15,Issiaga Sylla,"€ 10,423","€ 542,000","€ 553,526",D,24,Guinea,Toulouse,Ligue 1,2018-2019
15,16,Steeve Yago,"€ 10,346","€ 538,000","€ 549,441",D,25,Burkina Faso,Toulouse,Ligue 1,2018-2019
16,17,Steven Moreira,"€ 10,327","€ 537,000","€ 548,420",D,23,France,Toulouse,Ligue 1,2018-2019
17,18,Steven Fortes,"€ 9,308","€ 484,000","€ 494,293",D,26,Cape Verde,Toulouse,Ligue 1,2018-2019
18,19,Yann Bodiger,"€ 9,192","€ 478,000","€ 488,165",M,23,France,Toulouse,Ligue 1,2018-2019
19,20,Alexis Blin,"€ 9,096","€ 473,000","€ 483,059",M,21,France,Toulouse,Ligue 1,2018-2019
20,21,Ibrahim Sangaré,"€ 8,962","€ 466,000","€ 475,910",M,20,Cote d'Ivoire,Toulouse,Ligue 1,2018-2019
21,22,Yannick Cahuzac,"€ 8,500","€ 442,000","€ 451,400",M,33,France,Toulouse,Ligue 1,2018-2019
22,23,Jean-Clair Todibo,"€ 6,115","€ 318,000","€ 324,763",D,18,France,Toulouse,Ligue 1,2018-2019
23,24,Marc Vidal,"€ 5,942","€ 309,000","€ 315,571",K,27,France,Toulouse,Ligue 1,2018-2019
24,25,Kelvin Amian,"€ 5,231","€ 272,000","€ 277,785",D,20,France,Toulouse,Ligue 1,2018-2019
25,26,Mauro Goicoechea,"€ 3,000","€ 156,000","€ 159,318",K,30,Uruguay,Toulouse,Ligue 1,2018-2019
26,27,Hakim El Mokeddem,"€ 2,462","€ 128,000","€ 130,722",M,19,France,Toulouse,Ligue 1,2018-2019
27,28,Driss Khalid,"€ 2,096","€ 109,000","€ 111,318",F,19,Morocco,Toulouse,Ligue 1,2018-2019
28,29,Mathieu Gonçalves,"€ 1,731","€ 90,000","€ 91,914",D,17,France,Toulouse,Ligue 1,2018-2019
29,30,Nathan N'Goumou,"€ 1,558","€ 81,000","€ 82,723",F,18,France,Toulouse,Ligue 1,2018-2019
30,31,Kalidou Sidibé,"€ 1,538","€ 80,000","€ 81,701",M,19,France,Toulouse,Ligue 1,2018-2019
31,32,Adil Taoui,"€ 1,250","€ 65,000","€ 66,382",F,16,France,Toulouse,Ligue 1,2018-2019
32,33,Bafodé Diakité,€ 962,"€ 50,000","€ 51,063",D,17,France,Toulouse,Ligue 1,2018-2019
33,34,Manu García,€ 673,"€ 35,000","€ 35,744",M,20,Spain,Toulouse,Ligue 1,2018-2019
34,35,Clément Michelin,€ 0,€ 0,€ 0,D,21,France,Toulouse,Ligue 1,2018-2019
35,36,Loïc Bessile,€ 0,€ 0,€ 0,D,19,France,Toulouse,Ligue 1,2018-2019
36,37,Kouadio Koné,€ 0,€ 0,€ 0,M,17,France,Toulouse,Ligue 1,2018-2019
37,38,Quentin Boisgard,€ 0,€ 0,€ 0,M,21,France,Toulouse,Ligue 1,2018-2019
38,39,Jessy Pi,€ 0,€ 0,€ 0,M,24,France,Toulouse,Ligue 1,2018-2019
39,40,Matis Carvalho,€ 0,€ 0,€ 0,K,19,France,Toulouse,Ligue 1,2018-2019
