,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Antonio Candreva,"€ 46,346","€ 2,410,000","€ 2,410,000",M,33,Italy,Sampdoria,Serie A,2020-2021
2,Fabio Quagliarella,"€ 42,692","€ 2,220,000","€ 2,220,000",F,37,Italy,Sampdoria,Serie A,2020-2021
3,Albin Ekdal,"€ 39,231","€ 2,040,000","€ 2,040,000",M,31,Sweden,Sampdoria,Serie A,2020-2021
4,Gastón Ramírez,"€ 39,231","€ 2,040,000","€ 2,040,000",F,29,Uruguay,Sampdoria,Serie A,2020-2021
5,Lorenzo Tonelli,"€ 35,577","€ 1,850,000","€ 1,850,000",D,30,Italy,Sampdoria,Serie A,2020-2021
6,Omar Colley,"€ 33,846","€ 1,760,000","€ 1,760,000",D,27,The Gambia,Sampdoria,Serie A,2020-2021
7,Emil Audero,"€ 28,462","€ 1,480,000","€ 1,480,000",K,23,Italy,Sampdoria,Serie A,2020-2021
8,Ernesto Torregrossa,"€ 28,462","€ 1,480,000","€ 1,480,000",F,28,Italy,Sampdoria,Serie A,2020-2021
9,Jakub Jankto,"€ 28,462","€ 1,480,000","€ 1,480,000",M,24,Czech Republic,Sampdoria,Serie A,2020-2021
10,Adrien Silva,"€ 27,115","€ 1,410,000","€ 1,410,000",M,31,Portugal,Sampdoria,Serie A,2020-2021
11,Manolo Gabbiadini,"€ 27,115","€ 1,410,000","€ 1,410,000",F,28,Italy,Sampdoria,Serie A,2020-2021
12,Valerio Verre,"€ 25,000","€ 1,300,000","€ 1,300,000",M,26,Italy,Sampdoria,Serie A,2020-2021
13,Dodô,"€ 25,000","€ 1,300,000","€ 1,300,000",D,28,Brazil,Sampdoria,Serie A,2020-2021
14,Keita Baldé,"€ 24,615","€ 1,280,000","€ 1,280,000",F,25,Senegal,Sampdoria,Serie A,2020-2021
15,Maya Yoshida,"€ 24,615","€ 1,280,000","€ 1,280,000",D,32,Japan,Sampdoria,Serie A,2020-2021
16,Vasco Regini,"€ 17,885","€ 930,000","€ 930,000",D,30,Italy,Sampdoria,Serie A,2020-2021
17,Bartosz Bereszynski,"€ 15,962","€ 830,000","€ 830,000",D,28,Poland,Sampdoria,Serie A,2020-2021
18,Alex Ferrari,"€ 14,231","€ 740,000","€ 740,000",D,26,Italy,Sampdoria,Serie A,2020-2021
19,Antonino La Gumina,"€ 14,231","€ 740,000","€ 740,000",F,24,Italy,Sampdoria,Serie A,2020-2021
20,Morten Thorsby,"€ 12,308","€ 640,000","€ 640,000",M,24,Norway,Sampdoria,Serie A,2020-2021
21,Mehdi Léris,"€ 10,000","€ 520,000","€ 520,000",M,22,France,Sampdoria,Serie A,2020-2021
22,Tommaso Augello,"€ 8,846","€ 460,000","€ 460,000",D,26,Italy,Sampdoria,Serie A,2020-2021
23,Kaique Rocha,"€ 5,000","€ 260,000","€ 260,000",D,19,Brazil,Sampdoria,Serie A,2020-2021
24,Karlo Letica,"€ 5,000","€ 260,000","€ 260,000",K,23,Croatia,Sampdoria,Serie A,2020-2021
25,Nicola Ravaglia,"€ 3,654","€ 190,000","€ 190,000",K,31,Italy,Sampdoria,Serie A,2020-2021
26,Kristoffer Askildsen,"€ 2,500","€ 130,000","€ 130,000",M,19,Norway,Sampdoria,Serie A,2020-2021
27,Mikkel Damsgaard,"€ 2,500","€ 130,000","€ 130,000",F,20,Denmark,Sampdoria,Serie A,2020-2021
