,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Cristiano Ronaldo,"€ 1,104,038","€ 57,410,000","€ 57,410,000",F,35,Portugal,Juventus,Serie A,2020-2021
2,Paulo Dybala,"€ 260,000","€ 13,520,000","€ 13,520,000",F,26,Argentina,Juventus,Serie A,2020-2021
3,Leonardo Bonucci,"€ 231,538","€ 12,040,000","€ 12,040,000",D,33,Italy,Juventus,Serie A,2020-2021
4,Wojciech Szczesny,"€ 231,538","€ 12,040,000","€ 12,040,000",K,30,Poland,Juventus,Serie A,2020-2021
5,Sami Khedira,"€ 213,654","€ 11,110,000","€ 11,110,000",M,33,Germany,Juventus,Serie A,2020-2021
6,Alex Sandro,"€ 213,654","€ 11,110,000","€ 11,110,000",D,29,Brazil,Juventus,Serie A,2020-2021
7,Matthijs de Ligt,"€ 197,308","€ 10,260,000","€ 10,260,000",D,21,Netherlands,Juventus,Serie A,2020-2021
8,Juan Cuadrado,"€ 178,077","€ 9,260,000","€ 9,260,000",D,32,Colombia,Juventus,Serie A,2020-2021
9,Federico Chiesa,"€ 178,077","€ 9,260,000","€ 9,260,000",F,22,Italy,Juventus,Serie A,2020-2021
10,Aaron Ramsey,"€ 172,500","€ 8,970,000","€ 8,970,000",M,29,Wales,Juventus,Serie A,2020-2021
11,Adrien Rabiot,"€ 172,500","€ 8,970,000","€ 8,970,000",M,25,France,Juventus,Serie A,2020-2021
12,Federico Bernardeschi,"€ 142,500","€ 7,410,000","€ 7,410,000",F,26,Italy,Juventus,Serie A,2020-2021
13,Giorgio Chiellini,"€ 124,615","€ 6,480,000","€ 6,480,000",D,36,Italy,Juventus,Serie A,2020-2021
14,Álvaro Morata,"€ 123,269","€ 6,410,000","€ 6,410,000",F,27,Spain,Juventus,Serie A,2020-2021
15,Arthur,"€ 123,269","€ 6,410,000","€ 6,410,000",M,24,Brazil,Juventus,Serie A,2020-2021
16,Danilo,"€ 98,654","€ 5,130,000","€ 5,130,000",D,29,Brazil,Juventus,Serie A,2020-2021
17,Dejan Kulusevski,"€ 89,038","€ 4,630,000","€ 4,630,000",F,20,Sweden,Juventus,Serie A,2020-2021
18,Rodrigo Bentancur,"€ 89,038","€ 4,630,000","€ 4,630,000",M,23,Uruguay,Juventus,Serie A,2020-2021
19,Merih Demiral,"€ 64,038","€ 3,330,000","€ 3,330,000",D,22,Turkey,Juventus,Serie A,2020-2021
20,Weston McKennie,"€ 61,731","€ 3,210,000","€ 3,210,000",M,22,United States,Juventus,Serie A,2020-2021
21,Gianluigi Buffon,"€ 53,462","€ 2,780,000","€ 2,780,000",K,42,Italy,Juventus,Serie A,2020-2021
22,Radu Drăgușin,"€ 18,269","€ 950,000","€ 950,000",D,19,Romania,Juventus,Serie A,2020-2021
23,Carlo Pinsoglio,"€ 10,769","€ 560,000","€ 560,000",K,30,Italy,Juventus,Serie A,2020-2021
24,Gianluca Frabotta,"€ 3,654","€ 190,000","€ 190,000",D,21,Italy,Juventus,Serie A,2020-2021
25,Stefano Gori,"€ 1,154","€ 60,000","€ 60,000",K,24,Italy,Juventus,Serie A,2020-2021
