,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Nikola Kalinic,"€ 53,462","€ 2,780,000","€ 2,780,000",F,32,Croatia,Hellas Verona,Serie A,2020-2021
2,Marco Benassi,"€ 39,231","€ 2,040,000","€ 2,040,000",M,26,Italy,Hellas Verona,Serie A,2020-2021
3,Stefano Sturaro,"€ 29,615","€ 1,540,000","€ 1,540,000",M,27,Italy,Hellas Verona,Serie A,2020-2021
4,Kevin Lasagna,"€ 25,000","€ 1,300,000","€ 1,300,000",F,28,Italy,Hellas Verona,Serie A,2020-2021
5,Samuel Di Carmine,"€ 25,000","€ 1,300,000","€ 1,300,000",F,32,Italy,Hellas Verona,Serie A,2020-2021
6,Andrea Favilli,"€ 25,000","€ 1,300,000","€ 1,300,000",F,23,Italy,Hellas Verona,Serie A,2020-2021
7,Giangiacomo Magnani,"€ 21,346","€ 1,110,000","€ 1,110,000",D,25,Italy,Hellas Verona,Serie A,2020-2021
8,Koray Günter,"€ 21,346","€ 1,110,000","€ 1,110,000",D,26,Germany,Hellas Verona,Serie A,2020-2021
9,Darko Lazovic,"€ 21,346","€ 1,110,000","€ 1,110,000",M,30,Serbia,Hellas Verona,Serie A,2020-2021
10,Antonin Barak,"€ 17,885","€ 930,000","€ 930,000",M,25,Czech Republic,Hellas Verona,Serie A,2020-2021
11,Miguel Veloso,"€ 17,885","€ 930,000","€ 930,000",M,34,Portugal,Hellas Verona,Serie A,2020-2021
12,Mattia Zaccagni,"€ 17,885","€ 930,000","€ 930,000",F,25,Italy,Hellas Verona,Serie A,2020-2021
13,Federico Ceccherini,"€ 17,885","€ 930,000","€ 930,000",D,28,Italy,Hellas Verona,Serie A,2020-2021
14,Federico Dimarco,"€ 17,885","€ 930,000","€ 930,000",D,22,Italy,Hellas Verona,Serie A,2020-2021
15,Emmanuel Badu,"€ 17,885","€ 930,000","€ 930,000",M,29,Ghana,Hellas Verona,Serie A,2020-2021
16,Ronaldo Vieira,"€ 17,885","€ 930,000","€ 930,000",M,22,England,Hellas Verona,Serie A,2020-2021
17,Davide Faraoni,"€ 17,885","€ 930,000","€ 930,000",D,28,Italy,Hellas Verona,Serie A,2020-2021
18,Marco Silvestri,"€ 17,885","€ 930,000","€ 930,000",K,29,Italy,Hellas Verona,Serie A,2020-2021
19,Daniel Bessa,"€ 15,962","€ 830,000","€ 830,000",M,28,Italy,Hellas Verona,Serie A,2020-2021
20,Luigi Vitale,"€ 14,615","€ 760,000","€ 760,000",D,33,Italy,Hellas Verona,Serie A,2020-2021
21,Alan Empereur,"€ 14,231","€ 740,000","€ 740,000",D,26,Brazil,Hellas Verona,Serie A,2020-2021
22,Antonio Di Gaudio,"€ 14,231","€ 740,000","€ 740,000",F,31,Italy,Hellas Verona,Serie A,2020-2021
23,Adrien Tamèze,"€ 12,308","€ 640,000","€ 640,000",M,26,Cameroon,Hellas Verona,Serie A,2020-2021
24,Kevin Rüegg,"€ 7,308","€ 380,000","€ 380,000",M,22,Switzerland,Hellas Verona,Serie A,2020-2021
25,Pawel Dawidowicz,"€ 7,308","€ 380,000","€ 380,000",D,25,Poland,Hellas Verona,Serie A,2020-2021
26,Ebrima Colley,"€ 7,115","€ 370,000","€ 370,000",F,20,The Gambia,Hellas Verona,Serie A,2020-2021
27,Eddie Salcedo,"€ 7,115","€ 370,000","€ 370,000",F,19,Italy,Hellas Verona,Serie A,2020-2021
28,Mert Cetin,"€ 6,154","€ 320,000","€ 320,000",D,23,Turkey,Hellas Verona,Serie A,2020-2021
29,Ivan Ilic,"€ 6,154","€ 320,000","€ 320,000",M,19,Serbia,Hellas Verona,Serie A,2020-2021
30,Karim Laribi,"€ 5,769","€ 300,000","€ 300,000",F,29,Tunisia,Hellas Verona,Serie A,2020-2021
31,Alessandro Berardi,"€ 5,385","€ 280,000","€ 280,000",K,29,Italy,Hellas Verona,Serie A,2020-2021
32,Andrea Danzi,"€ 4,231","€ 220,000","€ 220,000",M,21,Italy,Hellas Verona,Serie A,2020-2021
33,Ivor Pandur,"€ 3,654","€ 190,000","€ 190,000",K,20,Croatia,Hellas Verona,Serie A,2020-2021
34,Matteo Lovato,"€ 2,885","€ 150,000","€ 150,000",D,20,Italy,Hellas Verona,Serie A,2020-2021
35,Bruno Amione,"€ 2,500","€ 130,000","€ 130,000",D,18,Argentina,Hellas Verona,Serie A,2020-2021
36,Destiny Udogie,€ 769,"€ 40,000","€ 40,000",D,17,Italy,Hellas Verona,Serie A,2020-2021
37,Nicola Borghetto,€ 769,"€ 40,000","€ 40,000",K,20,Italy,Hellas Verona,Serie A,2020-2021
